 9.9999999999999992e-02  8.7750464046683976e-02  4.7361998310000004e+00 2.1522864330000004e+00 
 4.9999999999999996e-02  4.5711388256741078e-02  7.3344425830000004e+00 3.2643101159999999e+00 
 2.4999999999999998e-02  2.3548520524612485e-02  1.4270824470000001e+01 6.2219856600000005e+00 
 1.2499999999999999e-02  1.2002512893385935e-02  2.6637417966000001e+01 1.1507043441000002e+01 
 6.2499999999999995e-03  6.0672733153363453e-03  4.9798644248000002e+01 2.1527833768000001e+01 
 3.1249999999999997e-03  3.0513546627587498e-03  8.2780764877999999e+01 3.6009449328999992e+01 
 1.5624999999999999e-03  1.5302612903966353e-03  1.6554941484400001e+02 7.1957931884000004e+01 
 7.8124999999999993e-04  7.6629701774369105e-04  3.2535988432200003e+02 1.4034433133900004e+02 
 3.9062499999999997e-04  3.8344379789280805e-04  6.4954026340099995e+02 2.8037528628400014e+02 
 1.9531249999999998e-04  1.9179734022161526e-04  1.3061128620620000e+03 5.6364918237000018e+02 
