 9.9999999999999992e-02  1.7518413426323182e-02  2.5313363513999999e+01 2.2738044510999998e+01 
 4.9999999999999996e-02  4.1457275255524229e-03  5.1002966876999999e+01 4.5945150622000000e+01 
 2.4999999999999998e-02  7.8382833488235826e-04  8.9960976005000006e+01 8.1025203193000010e+01 
 1.2499999999999999e-02  1.2927868977230528e-04  1.6013349844600000e+02 1.4447881327700000e+02 
 6.2499999999999995e-03  2.0816714424554128e-05  3.2087782573499999e+02 2.8974790967000001e+02 
 3.1249999999999997e-03  3.8062135774286077e-06  6.2747779895500003e+02 5.6593100943200000e+02 
 1.5624999999999999e-03  8.9806018057150827e-07  1.2344212105829999e+03 1.1143230218609999e+03 
 7.8124999999999993e-04  2.2169823774356723e-07  2.2439417604969999e+03 2.0266185866720000e+03 
 3.9062499999999997e-04  5.2783620925478392e-08  3.5219448278979999e+03 3.1588997208369997e+03 
 1.9531249999999998e-04  1.0557220798956823e-08  6.8081389096769999e+03 6.0843346023519989e+03 
