 9.9999999999999992e-02  4.5921011216746110e-01  5.9119580000000001e-03 1.9198700000000000e-03 
 4.9999999999999996e-02  1.0000000000000000e+16  1.9478565999999999e-02 9.9307400000000004e-04 
 2.4999999999999998e-02  1.0000000000000000e+16  1.7459921999999999e-02 9.0099400000000001e-04 
 1.2499999999999999e-02  1.0000000000000000e+16  1.7791103999999999e-02 8.9558999999999993e-04 
 6.2499999999999995e-03  1.0000000000000000e+16  1.7122195999999999e-02 1.1976140000000001e-03 
 3.1249999999999997e-03  1.0000000000000000e+16  1.7719524000000000e-02 1.3106960000000001e-03 
 1.5624999999999999e-03  1.0000000000000000e+16  1.9054628000000001e-02 1.4555860000000000e-03 
 7.8124999999999993e-04  1.0000000000000000e+16  2.0590623999999998e-02 1.7596310000000002e-03 
 3.9062499999999997e-04  1.0000000000000000e+16  2.6156247000000001e-02 2.7467830000000000e-03 
 1.9531249999999998e-04  1.0000000000000000e+16  2.2342011500000000e-01 4.3173513999999989e-02 
 9.7656249999999992e-05  6.7342017784015329e-05  1.6786385669999999e+00 3.5458173899999984e-01 
 4.8828124999999996e-05  3.3662125146976390e-05  3.2739646950000001e+00 6.8650934200000191e-01 
 2.4414062499999998e-05  1.6828842635881192e-05  6.4630244530000001e+00 1.3421500299999987e+00 
 1.2207031249999999e-05  8.4138664906002747e-06  1.2796428216000001e+01 2.6420897889999759e+00 
 6.1035156249999995e-06  4.2067945828123954e-06  2.4756068721999998e+01 5.1404994730000233e+00 
 3.0517578124999997e-06  2.1033626556483942e-06  4.9247794900000002e+01 1.0171527836000013e+01 
 1.5258789062499999e-06  1.0516726970943857e-06  1.0148676981900000e+02 2.1067922768000198e+01 
 7.6293945312499994e-07  5.2583421865023960e-07  2.0385791308000000e+02 4.2030601541000536e+01 
