 9.9999999999999992e-02  4.2439518821063268e-02  1.4168715000000000e-02 3.6752509999999996e-03 
 4.9999999999999996e-02  2.6467056760957754e-02  1.9595397000000001e-02 4.4600460000000005e-03 
 2.4999999999999998e-02  1.4956114910938550e-02  3.2822240000000003e-02 7.0784289999999998e-03 
 1.2499999999999999e-02  7.9983233191905194e-03  5.4917937000000000e-02 1.1900487999999999e-02 
 6.2499999999999995e-03  4.1455163136255961e-03  9.3637549000000000e-02 2.0432466000000000e-02 
 3.1249999999999997e-03  2.1119513673193598e-03  1.7771364800000000e-01 3.8606731999999984e-02 
 1.5624999999999999e-03  1.0661933476895057e-03  3.9269865300000001e-01 8.4346138000000015e-02 
 7.8124999999999993e-04  5.3572529979793032e-04  1.0163113340000001e+00 2.1729319500000002e-01 
 3.9062499999999997e-04  2.6853423391043005e-04  1.7446560510000000e+00 3.7394634199999982e-01 
 1.9531249999999998e-04  1.3443799549447272e-04  2.5751340279999999e+00 5.6367543399999964e-01 
 9.7656249999999992e-05  6.7262347293716579e-05  4.6626116860000000e+00 1.0359800610000016e+00 
 4.8828124999999996e-05  3.3642139566889689e-05  8.8842800460000007e+00 1.9780553730000008e+00 
 2.4414062499999998e-05  1.6823835224763495e-05  1.6388207230999999e+01 3.7199033600000004e+00 
 1.2207031249999999e-05  8.4126129324228749e-06  3.2760812835999999e+01 7.4759162200000064e+00 
 6.1035156249999995e-06  4.2064808674219245e-06  6.5547943097000001e+01 1.4883330359000018e+01 
 3.0517578124999997e-06  2.1032840926832330e-06  1.3092918288999999e+02 2.9783828904000313e+01 
 1.5258789062499999e-06  1.0516529513580897e-06  2.6314140012399997e+02 6.0072293008000386e+01 
 7.6293945312499994e-07  5.2582918371943399e-07  5.2626627988099995e+02 1.1963438933800219e+02 
