 9.9999999999999992e-02  8.0684242782690721e-02  1.1468931000000000e-02 2.9690030000000000e-03 
 4.9999999999999996e-02  4.2135928310654117e-02  1.2859440000000000e-02 2.7744580000000000e-03 
 2.4999999999999998e-02  2.1494992186795722e-02  1.8624911000000001e-02 3.8670610000000002e-03 
 1.2499999999999999e-02  1.0844605421907655e-02  3.2570221000000003e-02 6.8947469999999997e-03 
 6.2499999999999995e-03  5.4440382760340272e-03  5.2345799999999998e-02 1.0803345000000001e-02 
 3.1249999999999997e-03  2.7270576057012441e-03  9.8645796999999993e-02 2.0315474000000000e-02 
 1.5624999999999999e-03  1.3647416280372637e-03  1.9462804800000000e-01 4.0204845999999975e-02 
 7.8124999999999993e-04  6.8266927041378545e-04  3.7704312699999998e-01 7.7209817000000028e-02 
 3.9062499999999997e-04  3.4140883374149389e-04  7.1461661700000001e-01 1.4714988900000003e-01 
 1.9531249999999998e-04  1.7072293985694043e-04  1.2220032489999999e+00 2.5756466299999992e-01 
 9.7656249999999992e-05  8.5366100733758055e-05  2.3318218640000001e+00 4.8217761199999992e-01 
 4.8828124999999996e-05  4.2684208473420249e-05  4.6976286360000001e+00 9.7232808700000228e-01 
 2.4414062499999998e-05  2.1342393832959883e-05  9.4062844850000005e+00 1.9538822110000029e+00 
 1.2207031249999999e-05  1.0671269308731857e-05  1.8795633834000000e+01 3.9059187800000186e+00 
 6.1035156249999995e-06  5.3356527318776381e-06  3.7684993018999997e+01 7.9038041200000215e+00 
 3.0517578124999997e-06  2.6678308587407829e-06  7.4812895300999998e+01 1.5648570087000079e+01 
 1.5258789062499999e-06  1.3339165315234824e-06  1.5676666000399999e+02 3.2687135821000119e+01 
 7.6293945312499994e-07  6.6695852957154855e-07  2.9935718752299999e+02 6.2596682738000197e+01 
