 9.9999999999999992e-02  4.1524346825305619e-02  8.5368862000000004e-02 4.3472891999999999e-02 
 4.9999999999999996e-02  2.4196660942589234e-02  1.3253476300000000e-01 6.6508220000000007e-02 
 2.4999999999999998e-02  1.3223975662531171e-02  2.3199986400000000e-01 1.1513371600000000e-01 
 1.2499999999999999e-02  6.9505126710185348e-03  4.4834051600000002e-01 2.2611677499999999e-01 
 6.2499999999999995e-03  3.5777731163983348e-03  1.1756167719999999e+00 6.1168860199999997e-01 
 3.1249999999999997e-03  1.8176843206617957e-03  1.8937881620000001e+00 9.3631215500000031e-01 
 1.5624999999999999e-03  9.1640880572598296e-04  2.6086015859999998e+00 1.1401290069999994e+00 
 7.8124999999999993e-04  4.6014512083308520e-04  4.8415708730000002e+00 2.0797716830000006e+00 
 3.9062499999999997e-04  2.3056406062699208e-04  9.7449402040000006e+00 4.1371452179999988e+00 
 1.9531249999999998e-04  1.1540570579817930e-04  1.9800114397000002e+01 8.4612004679999906e+00 
 9.7656249999999992e-05  5.7733871940843229e-05  3.8846000076000003e+01 1.6531498166000002e+01 
 4.8828124999999996e-05  2.8874703031034343e-05  6.6328233483999995e+01 2.8202072558999994e+01 
 2.4414062499999998e-05  1.4439294324711943e-05  1.1780335999499999e+02 5.0437887130999997e+01 
 1.2207031249999999e-05  7.2201326585218106e-06  2.3853413889800001e+02 1.0199217170099989e+02 
 6.1035156249999995e-06  3.6101873280673658e-06  4.6483039319000000e+02 1.9550480758699945e+02 
