 9.9999999999999992e-02  7.7717032620672089e-02  6.2554657999999999e-02 1.9663732000000000e-02 
 4.9999999999999996e-02  4.1047982111058229e-02  8.6304454000000003e-02 2.4704790000000001e-02 
 2.4999999999999998e-02  2.0983244486224600e-02  1.5763790499999999e-01 4.3570365000000000e-02 
 1.2499999999999999e-02  1.0572938917303210e-02  2.8723573400000002e-01 7.5562280999999995e-02 
 6.2499999999999995e-03  5.2986804977225299e-03  5.0488933300000005e-01 1.3592246800000002e-01 
 3.1249999999999997e-03  2.6509890365998823e-03  9.5985164000000001e-01 2.5663680799999999e-01 
 1.5624999999999999e-03  1.3257053716207445e-03  1.8839948540000000e+00 5.0053008999999993e-01 
 7.8124999999999993e-04  6.6287907642156862e-04  3.9824947100000001e+00 1.0496496649999998e+00 
 3.9062499999999997e-04  3.3144284798081181e-04  7.4425002280000001e+00 1.9628616050000001e+00 
 1.9531249999999998e-04  1.6572185108829074e-04  1.2939090988000000e+01 3.4160732600000001e+00 
 9.7656249999999992e-05  8.2860984594562703e-05  2.2849968641000000e+01 6.2180421029999957e+00 
 4.8828124999999996e-05  4.1430501664357910e-05  5.3357597401000000e+01 1.3798617824000020e+01 
 2.4414062499999998e-05  2.0715252800007633e-05  1.1885015996500000e+02 3.1904952444000060e+01 
 1.2207031249999999e-05  1.0357627113960488e-05  2.0567606008800001e+02 5.5879317821000164e+01 
 6.1035156249999995e-06  5.1788140252861936e-06  3.6787937608200002e+02 9.9993101075000098e+01 
