 9.9999999999999992e-02  4.6097927353137585e-01  3.6796756000000000e-02 1.3080313000000000e-02 
 4.9999999999999996e-02  1.0000000000000000e+16  1.6957541500000001e-01 1.0657875000000001e-02 
 2.4999999999999998e-02  1.0000000000000000e+16  1.6477099800000000e-01 1.0590666000000000e-02 
 1.2499999999999999e-02  1.0000000000000000e+16  1.6555317500000000e-01 1.0975729000000000e-02 
 6.2499999999999995e-03  1.0000000000000000e+16  1.6358330500000001e-01 9.7348750000000005e-03 
 3.1249999999999997e-03  1.0000000000000000e+16  1.8887679900000001e-01 1.8790159000000001e-02 
 1.5624999999999999e-03  1.0000000000000000e+16  1.8984346699999999e-01 1.7896242000000000e-02 
 7.8124999999999993e-04  1.0000000000000000e+16  2.1512020100000001e-01 2.5909431000000000e-02 
 3.9062499999999997e-04  1.0000000000000000e+16  2.3587023900000001e-01 3.3821553000000004e-02 
 1.9531249999999998e-04  1.0000000000000000e+16  2.9213674099999998e-01 5.0023390999999987e-02 
 9.7656249999999992e-05  1.0000000000000000e+16  4.2333430300000002e-01 8.8709812999999998e-02 
 4.8828124999999996e-05  1.0000000000000000e+16  9.5706027400000004e-01 2.4917462000000001e-01 
 2.4414062499999998e-05  1.4443186331345587e-05  1.0567564040900000e+02 3.2940674638999965e+01 
 1.2207031249999999e-05  7.2211072768314788e-06  2.1345493930300000e+02 6.5982127912000152e+01 
 6.1035156249999995e-06  3.6104325912798829e-06  3.9097351015900000e+02 1.2605857448099979e+02 
